cve,post_id,commit_url,cve_desc_text,commit_msg_text,code_text,is_patch,"helpfulness (1 - 3, 3 is most helpful)",true_label,method
CVE-2019-16237,CVE-2019-16237/0968da1ff76e7443c2590f4182087bb501d9c8f5,https://github.com/dino/dino/commit/0968da1ff76e7443c2590f4182087bb501d9c8f5,<s>Dino before 2019-09-10 does not properly check the source of an MAM message in module/xep/0313_message_archive_management.vala.</s>,"<s>Only notify on last MAM message, only if not read
fixes #293
</s>"," diff --git a/xmpp-vala/src/module/xep/0313_message_archive_management.vala b/xmpp-vala/src/module/xep/0313_message_archive_management.vala
index 343a5fbd..00f8f99b 100644
--- a/xmpp-vala/src/module/xep/0313_message_archive_management.vala
+++ b/xmpp-vala/src/module/xep/0313_message_archive_management.vala
@@ -14,7 +14,8 @@ public class Module : XmppStreamModule {
 
     private ReceivedPipelineListener received_pipeline_listener = new ReceivedPipelineListener();
 
-    public void query_archive(XmppStream stream, string? jid, DateTime? start, DateTime? end) {
+    public delegate void OnFinished(XmppStream stream);
+    public void query_archive(XmppStream stream, string? jid, DateTime? start, DateTime? end, owned OnFinished? on_finished = null) {
         if (stream.get_flag(Flag.IDENTITY) == null) return;
 
         DataForms.DataForm data_form = new DataForms.DataForm();
@@ -38,7 +39,7 @@ public class Module : XmppStreamModule {
         }
         StanzaNode query_node = new StanzaNode.build(""query"", NS_VER(stream)).add_self_xmlns().put_node(data_form.get_submit_node());
         Iq.Stanza iq = new Iq.Stanza.set(query_node);
-        stream.get_module(Iq.Module.IDENTITY).send_iq(stream, iq, page_through_results);
+        stream.get_module(Iq.Module.IDENTITY).send_iq(stream, iq, (stream, iq) => { page_through_results(stream, iq, on_finished); });
     }
 
     public override void attach(XmppStream stream) {
@@ -53,10 +54,11 @@ public class Module : XmppStreamModule {
     public override string get_ns() { return NS_URI; }
     public override string get_id() { return IDENTITY.id; }
 
-    private static void page_through_results(XmppStream stream, Iq.Stanza iq) {
+    private static void page_through_results(XmppStream stream, Iq.Stanza iq, owned OnFinished? on_finished = null) {
         string? last = iq.stanza.get_deep_string_content(NS_VER(stream) + "":fin"", ""http://jabber.org/protocol/rsm"" + "":set"", ""last"");
         if (last == null) {
             stream.get_flag(Flag.IDENTITY).cought_up = true;
+            if (on_finished != null) on_finished(stream);
             return;
         }
 
@@ -67,7 +69,7 @@ public class Module : XmppStreamModule {
                     )
                 )
             );
-        stream.get_module(Iq.Module.IDENTITY).send_iq(stream, paging_iq, page_through_results);
+        stream.get_module(Iq.Module.IDENTITY).send_iq(stream, paging_iq, (stream, iq) => { page_through_results(stream, iq, on_finished); });
     }
 
     private void query_availability(XmppStream stream) {
",0.0,,0.0,tfidf
CVE-2019-16237,CVE-2019-16237/307f16cc86dd2b95aa02ab8a85110e4a2d5e7363,https://github.com/dino/dino/commit/307f16cc86dd2b95aa02ab8a85110e4a2d5e7363,<s>Dino before 2019-09-10 does not properly check the source of an MAM message in module/xep/0313_message_archive_management.vala.</s>,"<s>Fix check of source of MAM message
</s>"," diff --git a/xmpp-vala/src/module/xep/0313_message_archive_management.vala b/xmpp-vala/src/module/xep/0313_message_archive_management.vala
index 674224c9..e99193a7 100644
--- a/xmpp-vala/src/module/xep/0313_message_archive_management.vala
+++ b/xmpp-vala/src/module/xep/0313_message_archive_management.vala
@@ -94,11 +94,16 @@ public class ReceivedPipelineListener : StanzaListener<MessageStanza> {
     public override string[] after_actions { get { return after_actions_const; } }
 
     public override async bool run(XmppStream stream, MessageStanza message) {
-        //        if (message.from != stream.remote_name) return;
         if (stream.get_flag(Flag.IDENTITY) == null) return false;
 
         StanzaNode? message_node = message.stanza.get_deep_subnode(NS_VER(stream) + "":result"", ""urn:xmpp:forward:0:forwarded"", Xmpp.NS_URI + "":message"");
         if (message_node != null) {
+            // MAM messages must come from our server // TODO or a MUC server
+            if (!message.from.equals(stream.get_flag(Bind.Flag.IDENTITY).my_jid.bare_jid)) {
+                warning(""Received alledged MAM message from %s, ignoring"", message.from.to_string());
+                return true;
+            }
+
             StanzaNode? forward_node = message.stanza.get_deep_subnode(NS_VER(stream) + "":result"", ""urn:xmpp:forward:0:forwarded"", DelayedDelivery.NS_URI + "":delay"");
             DateTime? datetime = DelayedDelivery.Module.get_time_for_node(forward_node);
             message.add_flag(new MessageFlag(datetime));
",1.0,3.0,1.0,tfidf
,,,,,,,,,
CVE-2019-11812,CVE-2019-11812/3a085a6ceea00b3ab674a984dd56c1846ef775ff,https://github.com/MISP/MISP/commit/3a085a6ceea00b3ab674a984dd56c1846ef775ff,"<s>A persistent XSS issue was discovered in app/View/Helper/CommandHelper.php in MISP before 2.4.107. JavaScript can be included in the discussion interface, and can be triggered by clicking on the link.</s>","<s>fix: [security] Fix persistent xss via discussion links via javascript:// links
- low impact as it requires user interaction to trigger
- as reported by João Lucas Melo Brasio from Elytron Security S.A. (https://elytronsecurity.com)
</s>"," diff --git a/app/View/Helper/CommandHelper.php b/app/View/Helper/CommandHelper.php
index 8cc94c687..49c828774 100644
--- a/app/View/Helper/CommandHelper.php
+++ b/app/View/Helper/CommandHelper.php
@@ -68,10 +68,14 @@ App::uses('AppHelper', 'View/Helper');
                             $replacement = '%MALFORMED URL%';
                         } else {
                             if (filter_var(str_replace('$1', $data, $this->__replacement[$trigger]['url']), FILTER_VALIDATE_URL)) {
-                                $replacement = $this->Html->link(
-                                    str_replace('$1', $data, $this->__replacement[$trigger]['text']),
-                                    str_replace('$1', $data, $this->__replacement[$trigger]['url'])
-                                );
+                                if (substr($data, 0, 7) === 'http://' || substr($data, 0, 8) === 'https://') {
+                                    $replacement = $this->Html->link(
+                                        str_replace('$1', $data, $this->__replacement[$trigger]['text']),
+                                        str_replace('$1', $data, $this->__replacement[$trigger]['url'])
+                                    );
+                                } else {
+                                    $replacement = '%MALFORMED URL%';
+                                }
                             } else {
                                 $replacement = '%MALFORMED URL%';
                             }
",1.0,1.0,1.0,lime
CVE-2019-11812,CVE-2019-11812/6065023d23647288607baf593193aba408c8d00e,https://github.com/MISP/MISP/commit/6065023d23647288607baf593193aba408c8d00e,"<s>A persistent XSS issue was discovered in app/View/Helper/CommandHelper.php in MISP before 2.4.107. JavaScript can be included in the discussion interface, and can be triggered by clicking on the link.</s>","<s>fix: [UI] Notice errors fixed in the discussion threads
</s>"," diff --git a/app/View/Helper/CommandHelper.php b/app/View/Helper/CommandHelper.php
index 49c828774..9f0ae9bf1 100644
--- a/app/View/Helper/CommandHelper.php
+++ b/app/View/Helper/CommandHelper.php
@@ -36,7 +36,7 @@ App::uses('AppHelper', 'View/Helper');
             $closing = preg_match('%\[/' . $trigger . '\]%isU', $string, $closing_matches, PREG_OFFSET_CAPTURE);
             $opening_len = strlen($trigger) + 2;
             $closing_len = $opening_len + 1;
-            if ((count($opening) !== count($closing))) return false;
+            if ((count($opening_matches) !== count($closing_matches))) return false;
             $pairs = array();
             $rearrangedTags = array();
             foreach ($opening_matches as $opening_tag) {
",0.0,,0.0,lime
,,,,,,,,,
CVE-2020-10246,CVE-2020-10246/218ea0333c037682ee3dc6b0d03197420f62a9e2,https://github.com/MISP/MISP/commit/218ea0333c037682ee3dc6b0d03197420f62a9e2,<s>MISP 2.4.122 has reflected XSS via unsanitized URL parameters. This is related to app/View/Users/statistics_orgs.ctp.</s>,"<s>new: [dashboard] added a way to auto reload widgets
- has to be defined in the code of the widget
</s>"," diff --git a/app/View/Elements/dashboard/Widgets/SimpleList.ctp b/app/View/Elements/dashboard/Widgets/SimpleList.ctp
new file mode 100644
index 000000000..273a6c2ff
--- /dev/null
+++ b/app/View/Elements/dashboard/Widgets/SimpleList.ctp
@@ -0,0 +1,14 @@
+<?php
+table style="" foreach ($data as $element) {
+<?php
+    if (!empty($element['type']) && $element['type'] === 'gap') {
+ $max = max($data['logarithmic echo '<br />';
+ else {
+    } else {
+max = max($data['data']);
+ echo sprintf(
+    foreach ($data['data'] as $entry => $ '<div><span class=""bold"">%s</span>: <span class=""%s"">%s</span>%s</div>',
+arithmic'])) {
+        h($element['title']),
+['logarithmic'][$entry];
+    empty($element['class']) ? 'blue' : h($element['class']),
+           '<tr><td !isset($element['value']) ? '' : h($element['value']),
+tr>',
+           empty($element['html']) ? '' : $element['html']
+          h($ );
++       }
+   ' }
100%',
+            sprintf(
+                '<div title=""%s"" style=""%s"">%s</div>',
+                h($entry) . ': ' . h($count),
+                sprintf(
+                    'background-color:%s; width:%s; color:white; text-align:center;',
+                    (empty($data['colours'][$entry]) ? '#0088cc' : h($data['colours'][$entry])),
+                    100 * h($value) / $max . '%;'
+                ),
+                h($count)
+            ),
+            '&nbsp;'
+        );
+    }
+?>
+</table>
",0.0,,0.0,lime
CVE-2020-10246,CVE-2020-10246/43a0757fb33769d9ad4ca09e8f2ac572f9f6a491,https://github.com/MISP/MISP/commit/43a0757fb33769d9ad4ca09e8f2ac572f9f6a491,<s>MISP 2.4.122 has reflected XSS via unsanitized URL parameters. This is related to app/View/Users/statistics_orgs.ctp.</s>,"<s>fix: [security] Fix reflected xss via unsanitized URL parameters
- As reported by an external pentest company on behalf of the Centre for Cyber security Belgium (CCB)
</s>"," diff --git a/app/View/Users/statistics_orgs.ctp b/app/View/Users/statistics_orgs.ctp
index 3bbf4c836..6f22950ea 100644
--- a/app/View/Users/statistics_orgs.ctp
+++ b/app/View/Users/statistics_orgs.ctp
@@ -12,7 +12,9 @@
                 'external' => array('selected' => false, 'text' => __('Known remote organisations')),
                 'all' => array('selected' => false, 'text' => __('All organisations'))
         );
-        $types[$scope]['selected'] = true;
+        if (isset($types[$scope])) {
+            $types[$scope]['selected'] = true;
+        }
     ?>
     <h4><?php echo __('Organisation list');?></h4>
     <p><?php echo __('Quick overview over the organisations residing on or known by this instance.');?></p>
",1.0,3.0,1.0,lime
,,,,,,,,,
CVE-2020-36364,CVE-2020-36364/5ab1e37dc8d6415d04354e1a116f3d82e9555f5c,https://github.com/smartstore/SmartStoreNET/commit/5ab1e37dc8d6415d04354e1a116f3d82e9555f5c,<s>An issue was discovered in Smartstore (aka SmartStoreNET) before 4.1.0. Administration/Controllers/ImportController.cs allows path traversal (for copy and delete actions) in the ImportController.Create method via a TempFileName field.</s>,"<s>Resolves #2112 Path traversal vulnerability
</s>"," diff --git a/src/Presentation/SmartStore.Web/Administration/Controllers/ImportController.cs b/src/Presentation/SmartStore.Web/Administration/Controllers/ImportController.cs
index 61bc92246..c749d82d2 100644
--- a/src/Presentation/SmartStore.Web/Administration/Controllers/ImportController.cs
+++ b/src/Presentation/SmartStore.Web/Administration/Controllers/ImportController.cs
@@ -384,6 +384,11 @@ namespace SmartStore.Admin.Controllers
         [Permission(Permissions.Configuration.Import.Create)]
         public ActionResult Create(ImportProfileModel model)
         {
+            if (PathHelper.HasInvalidFileNameChars(model.TempFileName))
+            {
+                return new HttpStatusCodeResult(HttpStatusCode.BadRequest, ""Invalid file name."");
+            }
+
             var importFile = Path.Combine(FileSystemHelper.TempDirTenant(), model.TempFileName.EmptyNull());
 
             if (System.IO.File.Exists(importFile))
",1.0,3.0,1.0,lime
CVE-2020-36364,CVE-2020-36364/5c85bdc9cf4d98a5808b0eb5584a90e7c5f41acb,https://github.com/smartstore/SmartStoreNET/commit/5c85bdc9cf4d98a5808b0eb5584a90e7c5f41acb,<s>An issue was discovered in Smartstore (aka SmartStoreNET) before 4.1.0. Administration/Controllers/ImportController.cs allows path traversal (for copy and delete actions) in the ImportController.Create method via a TempFileName field.</s>,"<s>Export: an empty export file was created at the end of an export when using the batch-size option
</s>"," diff --git a/src/Libraries/SmartStore.Services/DataExchange/Export/ExportDataSegmenter.cs b/src/Libraries/SmartStore.Services/DataExchange/Export/ExportDataSegmenter.cs
index cb44a3961..fbab47fab 100644
--- a/src/Libraries/SmartStore.Services/DataExchange/Export/ExportDataSegmenter.cs
+++ b/src/Libraries/SmartStore.Services/DataExchange/Export/ExportDataSegmenter.cs
@@ -121,7 +121,7 @@ namespace SmartStore.Services.DataExchange.Export

 
 
 ## Smartstore 4.0.1
       return false;
                 }
 
-				return true;
+				return RecordCount < TotalRecords;
 			}
 		}
 
",0.0,,0.0,lime
,,,,,,,,,
CVE-2016-10267,CVE-2016-10267/43bc256d8ae44b92d2734a3c5bc73957a4d7c1ec,https://github.com/vadz/libtiff/commit/43bc256d8ae44b92d2734a3c5bc73957a4d7c1ec,"<s>LibTIFF 4.0.7 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted TIFF image, related to libtiff/tif_ojpeg.c:816:8.</s>","<s>* libtiff/tif_ojpeg.c: make OJPEGDecode() early exit in case of failure in
OJPEGPreDecode(). This will avoid a divide by zero, and potential other issues.
Reported by Agostino Sarubbo.
Fixes http://bugzilla.maptools.org/show_bug.cgi?id=2611
</s>"," diff --git a/libtiff/tif_ojpeg.c b/libtiff/tif_ojpeg.c
index 1ccc3f9b..f19e8fd0 100644
--- a/libtiff/tif_ojpeg.c
+++ b/libtiff/tif_ojpeg.c
@@ -244,6 +244,7 @@ typedef enum {
 
 typedef struct {
 	TIFF* tif;
+        int decoder_ok;
 	#ifndef LIBJPEG_ENCAP_EXTERNAL
 	JMP_BUF exit_jmpbuf;
 	#endif
@@ -722,6 +723,7 @@ OJPEGPreDecode(TIFF* tif, uint16 s)
 		}
 		sp->write_curstrile++;
 	}
+	sp->decoder_ok = 1;
 	return(1);
 }
 
@@ -784,8 +786,14 @@ OJPEGPreDecodeSkipScanlines(TIFF* tif)
 static int
 OJPEGDecode(TIFF* tif, uint8* buf, tmsize_t cc, uint16 s)
 {
+        static const char module[]=""OJPEGDecode"";
 	OJPEGState* sp=(OJPEGState*)tif->tif_data;
 	(void)s;
+        if( !sp->decoder_ok )
+        {
+            TIFFErrorExt(tif->tif_clientdata,module,""Cannot decode: decoder not correctly initialized"");
+            return 0;
+        }
 	if (sp->libjpeg_jpeg_query_style==0)
 	{
 		if (OJPEGDecodeRaw(tif,buf,cc)==0)
",1.0,3.0,1.0,tfidf
CVE-2016-10267,CVE-2016-10267/8283e4d1b7e53340684d12932880cbcbaf23a8c1,https://github.com/vadz/libtiff/commit/8283e4d1b7e53340684d12932880cbcbaf23a8c1,"<s>LibTIFF 4.0.7 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via a crafted TIFF image, related to libtiff/tif_ojpeg.c:816:8.</s>","<s>* libtiff/tif_ojpeg.c: fix leak in OJPEGReadHeaderInfoSecTablesAcTable
when read fails.
Patch by Nicolás Peña.
Fixes http://bugzilla.maptools.org/show_bug.cgi?id=2659
</s>"," diff --git a/libtiff/tif_ojpeg.c b/libtiff/tif_ojpeg.c
index f19e8fd0..b92f0ebd 100644
--- a/libtiff/tif_ojpeg.c
+++ b/libtiff/tif_ojpeg.c
@@ -1918,7 +1918,10 @@ OJPEGReadHeaderInfoSecTablesAcTable(TIFF* tif)
 				rb[sizeof(uint32)+5+n]=o[n];
 			p=(uint32)TIFFReadFile(tif,&(rb[sizeof(uint32)+21]),q);
 			if (p!=q)
+                        {
+                                _TIFFfree(rb);
 				return(0);
+                        }
 			sp->actable[m]=rb;
 			sp->sos_tda[m]=(sp->sos_tda[m]|m);
 		}
",0.0,,0.0,tfidf
,,,,,,,,,
CVE-2014-3576,CVE-2014-3576/00921f22ff9a8792d7663ef8fadd4823402a6324,https://github.com/apache/activemq/commit/00921f22ff9a8792d7663ef8fadd4823402a6324,<s>The processControlCommand function in broker/TransportConnection.java in Apache ActiveMQ before 5.11.0 allows remote attackers to cause a denial of service (shutdown) via a shutdown command.</s>,"<s>Remove unused ConnectionControl handling. 
</s>"," diff --git a/activemq-broker/src/main/java/org/apache/activemq/broker/TransportConnection.java b/activemq-broker/src/main/java/org/apache/activemq/broker/TransportConnection.java
index 22a63b8cf..5bb7ec1ec 100755
--- a/activemq-broker/src/main/java/org/apache/activemq/broker/TransportConnection.java
+++ b/activemq-broker/src/main/java/org/apache/activemq/broker/TransportConnection.java
@@ -1534,10 +1534,6 @@ public class TransportConnection implements Connection, Task, CommandVisitor {
 
     @Override
     public Response processControlCommand(ControlCommand command) throws Exception {
-        String control = command.getCommand();
-        if (control != null && control.equals(""shutdown"")) {
-            System.exit(0);
-        }
         return null;
     }
 
",1.0,2.0,1.0,lime
CVE-2014-3576,CVE-2014-3576/d54e0d6ab590b6a6148a5e2629c45b95d3f40eb8,https://github.com/apache/activemq/commit/d54e0d6ab590b6a6148a5e2629c45b95d3f40eb8,<s>The processControlCommand function in broker/TransportConnection.java in Apache ActiveMQ before 5.11.0 allows remote attackers to cause a denial of service (shutdown) via a shutdown command.</s>,"<s>https://issues.apache.org/jira/browse/AMQ-5198
member variable scheduler assignment escapes the synchronization block
before the scheduler instance is fully initialized. 
</s>"," diff --git a/activemq-client/src/main/java/org/apache/activemq/ActiveMQConnection.java b/activemq-client/src/main/java/org/apache/activemq/ActiveMQConnection.java
index 2df860738..925231064 100755
--- a/activemq-client/src/main/java/org/apache/activemq/ActiveMQConnection.java
+++ b/activemq-client/src/main/java/org/apache/activemq/ActiveMQConnection.java
@@ -2556,8 +2556,9 @@ public class ActiveMQConnection implements Connection, TopicConnection, QueueCon
                 if (result == null) {
                     checkClosed();
                     try {
-                        result = scheduler = new Scheduler(""ActiveMQConnection[""+info.getConnectionId().getValue()+""] Scheduler"");
-                        scheduler.start();
+                        result = new Scheduler(""ActiveMQConnection[""+info.getConnectionId().getValue()+""] Scheduler"");
+                        result.start();
+                        scheduler = result;
                     } catch(Exception e) {
                         throw JMSExceptionSupport.create(e);
                     }
",0.0,,0.0,lime
